Ticker,Descrição,Valor
TFOF11,Aplicação em 12 meses,"R$ 50.000,00"
TFOF11,Montante final na POUPANÇA,"R$ 53.000,00"
TFOF11,Montante final no FUNDO,N/A
TFOF11,Rendimento (ISENTO DE IR) no FUNDO,N/A
TFOF11,Valorização patrimonial no fundo,"R$ 50.000,00"
TFOF11,TFOF11 X POUPANÇA,N/A
TGAR11,Aplicação em 12 meses,"R$ 50.000,00"
TGAR11,Montante final na POUPANÇA,"R$ 53.000,00"
TGAR11,Montante final no FUNDO,"R$ 56.132,33"
TGAR11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 6.865,94"
TGAR11,Valorização patrimonial no fundo,"R$ 49.266,39"
TGAR11,TGAR11 X POUPANÇA,"5,91%"
THRA11,Aplicação em 12 meses,"R$ 50.000,00"
THRA11,Montante final na POUPANÇA,"R$ 53.000,00"
THRA11,Montante final no FUNDO,N/A
THRA11,Rendimento (ISENTO DE IR) no FUNDO,N/A
THRA11,Valorização patrimonial no fundo,"R$ 50.000,00"
THRA11,THRA11 X POUPANÇA,N/A
THRA11B,Aplicação em 12 meses,"R$ 50.000,00"
THRA11B,Montante final na POUPANÇA,N/A
THRA11B,Montante final no FUNDO,N/A
THRA11B,Rendimento (ISENTO DE IR) no FUNDO,N/A
THRA11B,Valorização patrimonial no fundo,N/A
THRA11B,THRA11B X POUPANÇA,N/A
TJKB11,Aplicação em 12 meses,"R$ 50.000,00"
TJKB11,Montante final na POUPANÇA,"R$ 53.000,00"
TJKB11,Montante final no FUNDO,"R$ 57.957,41"
TJKB11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 5.564,80"
TJKB11,Valorização patrimonial no fundo,"R$ 52.392,61"
TJKB11,TJKB11 X POUPANÇA,"9,35%"
TMPS11,Aplicação em 12 meses,"R$ 50.000,00"
TMPS11,Montante final na POUPANÇA,"R$ 53.000,00"
TMPS11,Montante final no FUNDO,"R$ 52.353,11"
TMPS11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 6.042,75"
TMPS11,Valorização patrimonial no fundo,"R$ 46.310,36"
TMPS11,TMPS11 X POUPANÇA,"-1,22%"
TORD11,Aplicação em 12 meses,"R$ 50.000,00"
TORD11,Montante final na POUPANÇA,"R$ 53.000,00"
TORD11,Montante final no FUNDO,"R$ 27.036,87"
TORD11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 1.851,85"
TORD11,Valorização patrimonial no fundo,"R$ 25.185,02"
TORD11,TORD11 X POUPANÇA,"-48,99%"
TRBL11,Aplicação em 12 meses,"R$ 50.000,00"
TRBL11,Montante final na POUPANÇA,"R$ 53.000,00"
TRBL11,Montante final no FUNDO,"R$ 55.461,09"
TRBL11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 4.956,45"
TRBL11,Valorização patrimonial no fundo,"R$ 50.504,64"
TRBL11,TRBL11 X POUPANÇA,"4,64%"
TRNT11,Aplicação em 12 meses,"R$ 50.000,00"
TRNT11,Montante final na POUPANÇA,"R$ 53.000,00"
TRNT11,Montante final no FUNDO,"R$ 43.526,91"
TRNT11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 1.209,60"
TRNT11,Valorização patrimonial no fundo,"R$ 42.317,31"
TRNT11,TRNT11 X POUPANÇA,"-17,87%"
TRNT11B,Aplicação em 12 meses,"R$ 50.000,00"
TRNT11B,Montante final na POUPANÇA,N/A
TRNT11B,Montante final no FUNDO,N/A
TRNT11B,Rendimento (ISENTO DE IR) no FUNDO,N/A
TRNT11B,Valorização patrimonial no fundo,N/A
TRNT11B,TRNT11B X POUPANÇA,N/A
TRXB11,Aplicação em 12 meses,"R$ 50.000,00"
TRXB11,Montante final na POUPANÇA,"R$ 53.000,00"
TRXB11,Montante final no FUNDO,"R$ 75.638,74"
TRXB11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 4.309,47"
TRXB11,Valorização patrimonial no fundo,"R$ 71.329,27"
TRXB11,TRXB11 X POUPANÇA,"42,71%"
TRXF11,Aplicação em 12 meses,"R$ 50.000,00"
TRXF11,Montante final na POUPANÇA,"R$ 53.000,00"
TRXF11,Montante final no FUNDO,"R$ 53.211,84"
TRXF11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 5.548,38"
TRXF11,Valorização patrimonial no fundo,"R$ 47.663,46"
TRXF11,TRXF11 X POUPANÇA,"0,40%"
TRXL11,Aplicação em 12 meses,"R$ 50.000,00"
TRXL11,Montante final na POUPANÇA,N/A
TRXL11,Montante final no FUNDO,N/A
TRXL11,Rendimento (ISENTO DE IR) no FUNDO,N/A
TRXL11,Valorização patrimonial no fundo,N/A
TRXL11,TRXL11 X POUPANÇA,N/A
TSER11,Aplicação em 12 meses,"R$ 50.000,00"
TSER11,Montante final na POUPANÇA,"R$ 53.000,00"
TSER11,Montante final no FUNDO,"R$ 55.189,91"
TSER11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 5.694,27"
TSER11,Valorização patrimonial no fundo,"R$ 49.495,64"
TSER11,TSER11 X POUPANÇA,"4,13%"
TSNC11,Aplicação em 12 meses,"R$ 50.000,00"
TSNC11,Montante final na POUPANÇA,N/A
TSNC11,Montante final no FUNDO,N/A
TSNC11,Rendimento (ISENTO DE IR) no FUNDO,N/A
TSNC11,Valorização patrimonial no fundo,N/A
TSNC11,TSNC11 X POUPANÇA,N/A
TSNM11,Aplicação em 12 meses,"R$ 50.000,00"
TSNM11,Montante final na POUPANÇA,N/A
TSNM11,Montante final no FUNDO,N/A
TSNM11,Rendimento (ISENTO DE IR) no FUNDO,N/A
TSNM11,Valorização patrimonial no fundo,N/A
TSNM11,TSNM11 X POUPANÇA,N/A
TVRI11,Aplicação em 12 meses,"R$ 50.000,00"
TVRI11,Montante final na POUPANÇA,"R$ 53.000,00"
TVRI11,Montante final no FUNDO,"R$ 58.064,64"
TVRI11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 5.540,37"
TVRI11,Valorização patrimonial no fundo,"R$ 52.524,27"
TVRI11,TVRI11 X POUPANÇA,"9,56%"
UBSR11,Aplicação em 12 meses,"R$ 50.000,00"
UBSR11,Montante final na POUPANÇA,N/A
UBSR11,Montante final no FUNDO,N/A
UBSR11,Rendimento (ISENTO DE IR) no FUNDO,N/A
UBSR11,Valorização patrimonial no fundo,N/A
UBSR11,UBSR11 X POUPANÇA,N/A
UMED11,Aplicação em 12 meses,"R$ 50.000,00"
UMED11,Montante final na POUPANÇA,N/A
UMED11,Montante final no FUNDO,N/A
UMED11,Rendimento (ISENTO DE IR) no FUNDO,N/A
UMED11,Valorização patrimonial no fundo,N/A
UMED11,UMED11 X POUPANÇA,N/A
URHF11,Aplicação em 12 meses,"R$ 50.000,00"
URHF11,Montante final na POUPANÇA,"R$ 53.000,00"
URHF11,Montante final no FUNDO,"R$ 102.441,61"
URHF11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 593,46"
URHF11,Valorização patrimonial no fundo,"R$ 101.848,15"
URHF11,URHF11 X POUPANÇA,"93,29%"
URPR11,Aplicação em 12 meses,"R$ 50.000,00"
URPR11,Montante final na POUPANÇA,"R$ 53.000,00"
URPR11,Montante final no FUNDO,"R$ 51.463,24"
URPR11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 7.968,90"
URPR11,Valorização patrimonial no fundo,"R$ 43.494,34"
URPR11,URPR11 X POUPANÇA,"-2,90%"
VANG11,Aplicação em 12 meses,"R$ 50.000,00"
VANG11,Montante final na POUPANÇA,"R$ 53.000,00"
VANG11,Montante final no FUNDO,N/A
VANG11,Rendimento (ISENTO DE IR) no FUNDO,N/A
VANG11,Valorização patrimonial no fundo,"R$ 50.998,16"
VANG11,VANG11 X POUPANÇA,N/A
VCHG11,Aplicação em 12 meses,"R$ 50.000,00"
VCHG11,Montante final na POUPANÇA,N/A
VCHG11,Montante final no FUNDO,N/A
VCHG11,Rendimento (ISENTO DE IR) no FUNDO,N/A
VCHG11,Valorização patrimonial no fundo,N/A
VCHG11,VCHG11 X POUPANÇA,N/A
VCJR11,Aplicação em 12 meses,"R$ 50.000,00"
VCJR11,Montante final na POUPANÇA,"R$ 53.000,00"
VCJR11,Montante final no FUNDO,"R$ 57.969,65"
VCJR11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 5.772,30"
VCJR11,Valorização patrimonial no fundo,"R$ 52.197,35"
VCJR11,VCJR11 X POUPANÇA,"9,38%"
VCRA11,Aplicação em 12 meses,"R$ 50.000,00"
VCRA11,Montante final na POUPANÇA,"R$ 53.000,00"
VCRA11,Montante final no FUNDO,"R$ 49.954,46"
VCRA11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 8.391,45"
VCRA11,Valorização patrimonial no fundo,"R$ 41.563,01"
VCRA11,VCRA11 X POUPANÇA,"-5,75%"
VCRI11,Aplicação em 12 meses,"R$ 50.000,00"
VCRI11,Montante final na POUPANÇA,"R$ 53.000,00"
VCRI11,Montante final no FUNDO,"R$ 56.933,90"
VCRI11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 6.344,00"
VCRI11,Valorização patrimonial no fundo,"R$ 50.589,90"
VCRI11,VCRI11 X POUPANÇA,"7,42%"
VCRR11,Aplicação em 12 meses,"R$ 50.000,00"
VCRR11,Montante final na POUPANÇA,"R$ 53.000,00"
VCRR11,Montante final no FUNDO,"R$ 51.938,60"
VCRR11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 6.177,69"
VCRR11,Valorização patrimonial no fundo,"R$ 45.760,91"
VCRR11,VCRR11 X POUPANÇA,"-2,00%"
VCTH11,Aplicação em 12 meses,"R$ 50.000,00"
VCTH11,Montante final na POUPANÇA,N/A
VCTH11,Montante final no FUNDO,N/A
VCTH11,Rendimento (ISENTO DE IR) no FUNDO,N/A
VCTH11,Valorização patrimonial no fundo,N/A
VCTH11,VCTH11 X POUPANÇA,N/A
VDSV11,Aplicação em 12 meses,"R$ 50.000,00"
VDSV11,Montante final na POUPANÇA,N/A
VDSV11,Montante final no FUNDO,N/A
VDSV11,Rendimento (ISENTO DE IR) no FUNDO,N/A
VDSV11,Valorização patrimonial no fundo,N/A
VDSV11,VDSV11 X POUPANÇA,N/A
VERE11,Aplicação em 12 meses,"R$ 50.000,00"
VERE11,Montante final na POUPANÇA,"R$ 53.000,00"
VERE11,Montante final no FUNDO,"R$ 53.757,79"
VERE11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 3.504,20"
VERE11,Valorização patrimonial no fundo,"R$ 50.253,59"
VERE11,VERE11 X POUPANÇA,"1,43%"
VGHF11,Aplicação em 12 meses,"R$ 50.000,00"
VGHF11,Montante final na POUPANÇA,"R$ 53.000,00"
VGHF11,Montante final no FUNDO,"R$ 53.749,94"
VGHF11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 6.639,75"
VGHF11,Valorização patrimonial no fundo,"R$ 47.110,19"
VGHF11,VGHF11 X POUPANÇA,"1,41%"
VGIA11,Aplicação em 12 meses,"R$ 50.000,00"
VGIA11,Montante final na POUPANÇA,"R$ 53.000,00"
VGIA11,Montante final no FUNDO,"R$ 53.932,84"
VGIA11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 7.752,73"
VGIA11,Valorização patrimonial no fundo,"R$ 46.180,11"
VGIA11,VGIA11 X POUPANÇA,"1,76%"
VGII11,Aplicação em 12 meses,"R$ 50.000,00"
VGII11,Montante final na POUPANÇA,N/A
VGII11,Montante final no FUNDO,N/A
VGII11,Rendimento (ISENTO DE IR) no FUNDO,N/A
VGII11,Valorização patrimonial no fundo,N/A
VGII11,VGII11 X POUPANÇA,N/A
VGIP11,Aplicação em 12 meses,"R$ 50.000,00"
VGIP11,Montante final na POUPANÇA,"R$ 53.000,00"
VGIP11,Montante final no FUNDO,"R$ 55.794,42"
VGIP11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 5.549,76"
VGIP11,Valorização patrimonial no fundo,"R$ 50.244,66"
VGIP11,VGIP11 X POUPANÇA,"5,27%"
VGIR11,Aplicação em 12 meses,"R$ 50.000,00"
VGIR11,Montante final na POUPANÇA,"R$ 53.000,00"
VGIR11,Montante final no FUNDO,"R$ 58.602,62"
VGIR11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 6.757,73"
VGIR11,Valorização patrimonial no fundo,"R$ 51.844,89"
VGIR11,VGIR11 X POUPANÇA,"10,57%"
VGPR11,Aplicação em 12 meses,"R$ 50.000,00"
VGPR11,Montante final na POUPANÇA,N/A
VGPR11,Montante final no FUNDO,N/A
VGPR11,Rendimento (ISENTO DE IR) no FUNDO,N/A
VGPR11,Valorização patrimonial no fundo,N/A
VGPR11,VGPR11 X POUPANÇA,N/A
VGRI11,Aplicação em 12 meses,"R$ 50.000,00"
VGRI11,Montante final na POUPANÇA,"R$ 53.000,00"
VGRI11,Montante final no FUNDO,"R$ 51.551,11"
VGRI11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 4.800,66"
VGRI11,Valorização patrimonial no fundo,"R$ 46.750,45"
VGRI11,VGRI11 X POUPANÇA,"-2,73%"
VIDS11,Aplicação em 12 meses,"R$ 50.000,00"
VIDS11,Montante final na POUPANÇA,"R$ 53.000,00"
VIDS11,Montante final no FUNDO,"R$ 53.897,14"
VIDS11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 4.050,41"
VIDS11,Valorização patrimonial no fundo,"R$ 49.846,72"
VIDS11,VIDS11 X POUPANÇA,"1,69%"
VIFI11,Aplicação em 12 meses,"R$ 50.000,00"
VIFI11,Montante final na POUPANÇA,"R$ 53.000,00"
VIFI11,Montante final no FUNDO,"R$ 53.084,94"
VIFI11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 5.389,65"
VIFI11,Valorização patrimonial no fundo,"R$ 47.695,29"
VIFI11,VIFI11 X POUPANÇA,"0,16%"
VIGT11,Aplicação em 12 meses,"R$ 50.000,00"
VIGT11,Montante final na POUPANÇA,"R$ 53.000,00"
VIGT11,Montante final no FUNDO,N/A
VIGT11,Rendimento (ISENTO DE IR) no FUNDO,N/A
VIGT11,Valorização patrimonial no fundo,"R$ 40.742,96"
VIGT11,VIGT11 X POUPANÇA,N/A
VILG11,Aplicação em 12 meses,"R$ 50.000,00"
VILG11,Montante final na POUPANÇA,"R$ 53.000,00"
VILG11,Montante final no FUNDO,"R$ 45.747,58"
VILG11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 4.276,82"
VILG11,Valorização patrimonial no fundo,"R$ 41.470,76"
VILG11,VILG11 X POUPANÇA,"-13,68%"
VINO11,Aplicação em 12 meses,"R$ 50.000,00"
VINO11,Montante final na POUPANÇA,"R$ 53.000,00"
VINO11,Montante final no FUNDO,"R$ 39.000,35"
VINO11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 5.828,57"
VINO11,Valorização patrimonial no fundo,"R$ 33.171,77"
VINO11,VINO11 X POUPANÇA,"-26,41%"
VISC11,Aplicação em 12 meses,"R$ 50.000,00"
VISC11,Montante final na POUPANÇA,"R$ 53.000,00"
VISC11,Montante final no FUNDO,"R$ 52.684,36"
VISC11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 5.100,68"
VISC11,Valorização patrimonial no fundo,"R$ 47.583,68"
VISC11,VISC11 X POUPANÇA,"-0,60%"
VIUR11,Aplicação em 12 meses,"R$ 50.000,00"
VIUR11,Montante final na POUPANÇA,"R$ 53.000,00"
VIUR11,Montante final no FUNDO,"R$ 45.940,61"
VIUR11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 6.464,33"
VIUR11,Valorização patrimonial no fundo,"R$ 39.476,27"
VIUR11,VIUR11 X POUPANÇA,"-13,32%"
VJFD11,Aplicação em 12 meses,"R$ 50.000,00"
VJFD11,Montante final na POUPANÇA,"R$ 53.000,00"
VJFD11,Montante final no FUNDO,"R$ 53.800,16"
VJFD11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 3.800,16"
VJFD11,Valorização patrimonial no fundo,"R$ 50.000,00"
VJFD11,VJFD11 X POUPANÇA,"1,51%"
VLIQ11,Aplicação em 12 meses,"R$ 50.000,00"
VLIQ11,Montante final na POUPANÇA,N/A
VLIQ11,Montante final no FUNDO,N/A
VLIQ11,Rendimento (ISENTO DE IR) no FUNDO,N/A
VLIQ11,Valorização patrimonial no fundo,N/A
VLIQ11,VLIQ11 X POUPANÇA,N/A
VLJS11,Aplicação em 12 meses,"R$ 50.000,00"
VLJS11,Montante final na POUPANÇA,"R$ 53.000,00"
VLJS11,Montante final no FUNDO,N/A
VLJS11,Rendimento (ISENTO DE IR) no FUNDO,N/A
VLJS11,Valorização patrimonial no fundo,"R$ 50.000,00"
VLJS11,VLJS11 X POUPANÇA,N/A
VLOL11,Aplicação em 12 meses,"R$ 50.000,00"
VLOL11,Montante final na POUPANÇA,"R$ 53.000,00"
VLOL11,Montante final no FUNDO,"R$ 51.266,66"
VLOL11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 946,78"
VLOL11,Valorização patrimonial no fundo,"R$ 50.319,87"
VLOL11,VLOL11 X POUPANÇA,"-3,27%"
VOTS11,Aplicação em 12 meses,"R$ 50.000,00"
VOTS11,Montante final na POUPANÇA,"R$ 53.000,00"
VOTS11,Montante final no FUNDO,"R$ 56.481,00"
VOTS11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 6.825,96"
VOTS11,Valorização patrimonial no fundo,"R$ 49.655,04"
VOTS11,VOTS11 X POUPANÇA,"6,57%"
VPSI11,Aplicação em 12 meses,"R$ 50.000,00"
VPSI11,Montante final na POUPANÇA,"R$ 53.000,00"
VPSI11,Montante final no FUNDO,"R$ 70.771,38"
VPSI11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 11.063,23"
VPSI11,Valorização patrimonial no fundo,"R$ 59.708,16"
VPSI11,VPSI11 X POUPANÇA,"33,53%"
VRTM11,Aplicação em 12 meses,"R$ 50.000,00"
VRTM11,Montante final na POUPANÇA,"R$ 53.000,00"
VRTM11,Montante final no FUNDO,"R$ 57.567,31"
VRTM11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 3.942,96"
VRTM11,Valorização patrimonial no fundo,"R$ 53.624,35"
VRTM11,VRTM11 X POUPANÇA,"8,62%"
VSEC11,Aplicação em 12 meses,"R$ 50.000,00"
VSEC11,Montante final na POUPANÇA,"R$ 53.000,00"
VSEC11,Montante final no FUNDO,"R$ 22.057,65"
VSEC11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 19.047,60"
VSEC11,Valorização patrimonial no fundo,"R$ 3.010,05"
VSEC11,VSEC11 X POUPANÇA,"-58,38%"
VSHO11,Aplicação em 12 meses,"R$ 50.000,00"
VSHO11,Montante final na POUPANÇA,"R$ 53.000,00"
VSHO11,Montante final no FUNDO,"R$ 52.339,30"
VSHO11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 5.428,72"
VSHO11,Valorização patrimonial no fundo,"R$ 46.910,58"
VSHO11,VSHO11 X POUPANÇA,"-1,25%"
VSLH11,Aplicação em 12 meses,"R$ 50.000,00"
VSLH11,Montante final na POUPANÇA,"R$ 53.000,00"
VSLH11,Montante final no FUNDO,"R$ 52.339,57"
VSLH11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 6.764,30"
VSLH11,Valorização patrimonial no fundo,"R$ 45.575,27"
VSLH11,VSLH11 X POUPANÇA,"-1,25%"
VTLT11,Aplicação em 12 meses,"R$ 50.000,00"
VTLT11,Montante final na POUPANÇA,"R$ 53.000,00"
VTLT11,Montante final no FUNDO,"R$ 56.819,83"
VTLT11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 5.700,24"
VTLT11,Valorização patrimonial no fundo,"R$ 51.119,59"
VTLT11,VTLT11 X POUPANÇA,"7,21%"
VTPA11,Aplicação em 12 meses,"R$ 50.000,00"
VTPA11,Montante final na POUPANÇA,N/A
VTPA11,Montante final no FUNDO,N/A
VTPA11,Rendimento (ISENTO DE IR) no FUNDO,N/A
VTPA11,Valorização patrimonial no fundo,N/A
VTPA11,VTPA11 X POUPANÇA,N/A
VTPL11,Aplicação em 12 meses,"R$ 50.000,00"
VTPL11,Montante final na POUPANÇA,"R$ 53.000,00"
VTPL11,Montante final no FUNDO,N/A
VTPL11,Rendimento (ISENTO DE IR) no FUNDO,N/A
VTPL11,Valorização patrimonial no fundo,"R$ 50.000,00"
VTPL11,VTPL11 X POUPANÇA,N/A
VTVI11,Aplicação em 12 meses,"R$ 50.000,00"
VTVI11,Montante final na POUPANÇA,N/A
VTVI11,Montante final no FUNDO,N/A
VTVI11,Rendimento (ISENTO DE IR) no FUNDO,N/A
VTVI11,Valorização patrimonial no fundo,N/A
VTVI11,VTVI11 X POUPANÇA,N/A
VTXI11,Aplicação em 12 meses,"R$ 50.000,00"
VTXI11,Montante final na POUPANÇA,N/A
VTXI11,Montante final no FUNDO,N/A
VTXI11,Rendimento (ISENTO DE IR) no FUNDO,N/A
VTXI11,Valorização patrimonial no fundo,N/A
VTXI11,VTXI11 X POUPANÇA,N/A
VVCO11,Aplicação em 12 meses,"R$ 50.000,00"
VVCO11,Montante final na POUPANÇA,"R$ 53.000,00"
VVCO11,Montante final no FUNDO,N/A
VVCO11,Rendimento (ISENTO DE IR) no FUNDO,N/A
VVCO11,Valorização patrimonial no fundo,"R$ 49.580,03"
VVCO11,VVCO11 X POUPANÇA,N/A
VVCR11,Aplicação em 12 meses,"R$ 50.000,00"
VVCR11,Montante final na POUPANÇA,"R$ 53.000,00"
VVCR11,Montante final no FUNDO,"R$ 50.241,54"
VVCR11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 6.096,39"
VVCR11,Valorização patrimonial no fundo,"R$ 44.145,15"
VVCR11,VVCR11 X POUPANÇA,"-5,20%"
VVMR11,Aplicação em 12 meses,"R$ 50.000,00"
VVMR11,Montante final na POUPANÇA,"R$ 53.000,00"
VVMR11,Montante final no FUNDO,"R$ 52.123,07"
VVMR11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 5.128,39"
VVMR11,Valorização patrimonial no fundo,"R$ 46.994,68"
VVMR11,VVMR11 X POUPANÇA,"-1,65%"
VVPR11,Aplicação em 12 meses,"R$ 50.000,00"
VVPR11,Montante final na POUPANÇA,"R$ 53.000,00"
VVPR11,Montante final no FUNDO,"R$ 50.224,30"
VVPR11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 439,03"
VVPR11,Valorização patrimonial no fundo,"R$ 49.785,27"
VVPR11,VVPR11 X POUPANÇA,"-5,24%"
VVRI11,Aplicação em 12 meses,"R$ 50.000,00"
VVRI11,Montante final na POUPANÇA,"R$ 53.000,00"
VVRI11,Montante final no FUNDO,"R$ 59.383,62"
VVRI11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 7.043,85"
VVRI11,Valorização patrimonial no fundo,"R$ 52.339,77"
VVRI11,VVRI11 X POUPANÇA,"12,04%"
VXXV11,Aplicação em 12 meses,"R$ 50.000,00"
VXXV11,Montante final na POUPANÇA,"R$ 53.000,00"
VXXV11,Montante final no FUNDO,"R$ 46.505,59"
VXXV11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 13.766,96"
VXXV11,Valorização patrimonial no fundo,"R$ 32.738,63"
VXXV11,VXXV11 X POUPANÇA,"-12,25%"
WHGR11,Aplicação em 12 meses,"R$ 50.000,00"
WHGR11,Montante final na POUPANÇA,"R$ 53.000,00"
WHGR11,Montante final no FUNDO,"R$ 57.534,62"
WHGR11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 6.114,82"
WHGR11,Valorização patrimonial no fundo,"R$ 51.419,80"
WHGR11,WHGR11 X POUPANÇA,"8,56%"
WMRB11B,Aplicação em 12 meses,"R$ 50.000,00"
WMRB11B,Montante final na POUPANÇA,N/A
WMRB11B,Montante final no FUNDO,N/A
WMRB11B,Rendimento (ISENTO DE IR) no FUNDO,N/A
WMRB11B,Valorização patrimonial no fundo,N/A
WMRB11B,WMRB11B X POUPANÇA,N/A
WPLZ11,Aplicação em 12 meses,"R$ 50.000,00"
WPLZ11,Montante final na POUPANÇA,"R$ 53.000,00"
WPLZ11,Montante final no FUNDO,"R$ 45.252,03"
WPLZ11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 4.110,28"
WPLZ11,Valorização patrimonial no fundo,"R$ 41.141,75"
WPLZ11,WPLZ11 X POUPANÇA,"-14,62%"
WPLZ11B,Aplicação em 12 meses,"R$ 50.000,00"
WPLZ11B,Montante final na POUPANÇA,N/A
WPLZ11B,Montante final no FUNDO,N/A
WPLZ11B,Rendimento (ISENTO DE IR) no FUNDO,N/A
WPLZ11B,Valorização patrimonial no fundo,N/A
WPLZ11B,WPLZ11B X POUPANÇA,N/A
WSEC11,Aplicação em 12 meses,"R$ 50.000,00"
WSEC11,Montante final na POUPANÇA,"R$ 53.000,00"
WSEC11,Montante final no FUNDO,"R$ 59.358,34"
WSEC11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 7.138,51"
WSEC11,Valorização patrimonial no fundo,"R$ 52.219,83"
WSEC11,WSEC11 X POUPANÇA,"12,00%"
WTSP11B,Aplicação em 12 meses,"R$ 50.000,00"
WTSP11B,Montante final na POUPANÇA,"R$ 53.000,00"
WTSP11B,Montante final no FUNDO,"R$ 55.461,79"
WTSP11B,Rendimento (ISENTO DE IR) no FUNDO,"R$ 6.146,35"
WTSP11B,Valorização patrimonial no fundo,"R$ 49.315,44"
WTSP11B,WTSP11B X POUPANÇA,"4,64%"
WVSC11,Aplicação em 12 meses,"R$ 50.000,00"
WVSC11,Montante final na POUPANÇA,N/A
WVSC11,Montante final no FUNDO,N/A
WVSC11,Rendimento (ISENTO DE IR) no FUNDO,N/A
WVSC11,Valorização patrimonial no fundo,N/A
WVSC11,WVSC11 X POUPANÇA,N/A
XBXO11,Aplicação em 12 meses,"R$ 50.000,00"
XBXO11,Montante final na POUPANÇA,N/A
XBXO11,Montante final no FUNDO,N/A
XBXO11,Rendimento (ISENTO DE IR) no FUNDO,N/A
XBXO11,Valorização patrimonial no fundo,N/A
XBXO11,XBXO11 X POUPANÇA,N/A
XPCA11,Aplicação em 12 meses,"R$ 50.000,00"
XPCA11,Montante final na POUPANÇA,"R$ 53.000,00"
XPCA11,Montante final no FUNDO,"R$ 53.829,73"
XPCA11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 7.619,30"
XPCA11,Valorização patrimonial no fundo,"R$ 46.210,43"
XPCA11,XPCA11 X POUPANÇA,"1,57%"
XPCI11,Aplicação em 12 meses,"R$ 50.000,00"
XPCI11,Montante final na POUPANÇA,"R$ 53.000,00"
XPCI11,Montante final no FUNDO,"R$ 57.008,59"
XPCI11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 6.099,00"
XPCI11,Valorização patrimonial no fundo,"R$ 50.909,59"
XPCI11,XPCI11 X POUPANÇA,"7,56%"
XPCM11,Aplicação em 12 meses,"R$ 50.000,00"
XPCM11,Montante final na POUPANÇA,"R$ 53.000,00"
XPCM11,Montante final no FUNDO,"R$ 35.486,55"
XPCM11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 1.824,60"
XPCM11,Valorização patrimonial no fundo,"R$ 33.661,95"
XPCM11,XPCM11 X POUPANÇA,"-33,04%"
XPGA11,Aplicação em 12 meses,"R$ 50.000,00"
XPGA11,Montante final na POUPANÇA,N/A
XPGA11,Montante final no FUNDO,N/A
XPGA11,Rendimento (ISENTO DE IR) no FUNDO,N/A
XPGA11,Valorização patrimonial no fundo,N/A
XPGA11,XPGA11 X POUPANÇA,N/A
XPHT11,Aplicação em 12 meses,"R$ 50.000,00"
XPHT11,Montante final na POUPANÇA,"R$ 53.000,00"
XPHT11,Montante final no FUNDO,"R$ 56.455,94"
XPHT11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 1.631,93"
XPHT11,Valorização patrimonial no fundo,"R$ 54.824,01"
